[23]	2|-0-|L. Ram and D. Sharma|-0-|Evolutionary and GPU Computing for Topology Optimization of Structures|-0-|2017|-0-|Swarm and Evolutionary Computation|-0-|35|-0-||-0-|1|-0-|13|-0-||-0-||-0-|
[24]	2|-0-|M.K.S. Sarkar, D.N. Basu|-0-|Numerical Comparison of Thermalhydraulic Aspects of Supercritical Carbon Dioxide and Subcritical Water-based Natural Circulation Loop|-0-|2017|-0-|Nuclear Engineering and Technology|-0-|49|-0-|1|-0-|103|-0-|112|-0-||-0-||-0-|
[25]	2|-0-|U.S. Tejaswini, D.N. Basu, M. Pandey|-0-|Improved Scaling Analysis for Heat Transfer in a Circular Tube with Various Supercritical Fluids using Computational Fluid Dynamics Simulations|-0-|2017|-0-|Heat Transfer Engineering|-0-|38|-0-|2|-0-|149|-0-|161|-0-||-0-||-0-|
[26]	2|-0-|V.K. Mishra, S.C. Mishra, D.N. Basu|-0-|Simultaneous Estimation of Parameters in Analyzing Porous Medium Combustion - Assessment of Seven Optimization Tools|-0-|2017|-0-|Numerical Heat Transfer, Part A|-0-|71|-0-|6|-0-|666|-0-|676|-0-||-0-||-0-|
[27]	2|-0-|M. Krishnani, D.N. Basu|-0-|Computational Stability Appraisal of Rectangular Natural Circulation Loop: Effect of Loop Inclination|-0-|2017|-0-|Annals of Nuclear Energy|-0-|107|-0-||-0-|17|-0-|30|-0-||-0-||-0-|
[28]	2|-0-|H. Gaikwad, D.N. Basu, P.K. Mondal|-0-|Slip Driven Micro-pumping of Binary System with A Layer of Non-conducting Fluid under Electrical Double Layer Phenomenon|-0-|2017|-0-|Colloids and Surfaces A: Physicochemical and Engineering Aspects|-0-|518|-0-||-0-|166|-0-|172|-0-||-0-||-0-|
[29]	2|-0-|H. Gaikwad, D.N. Basu, P.K. Mondal|-0-|Non-linear Drag Induced Irreversibility Minimization in a Viscous Dissipative Flow Through a Micro-porous Channel|-0-|2017|-0-|Energy|-0-|119|-0-||-0-|588|-0-|600|-0-||-0-||-0-|
[30]	2|-0-|P. Saha, G. Biswas, A.C. Mandal and S. Sarkar|-0-|Investigation of coherent structures in a turbulent channel with built-in longitudinal vortex generators|-0-|2017|-0-|International Journal of Heat and Mass Transfer|-0-|104|-0-||-0-|178|-0-|198|-0-||-0-||-0-|
[31]	2|-0-|H. Chattopadhyay, S. K. Samanta, G. Biswas and B. B. Sharma|-0-|Direct numerical simulation of evaporation in a biporous media|-0-|2017|-0-|Journal of Mechanical Science and Technology|-0-|31|-0-|6|-0-|2635|-0-|2641|-0-||-0-||-0-|
[32]	2|-0-|S. Timung, J. Chaudhuri, M. P. Borthakur, T. K. Mandal, G. Biswas and D. Bandyopadhyay|-0-|Electric field mediated spraying of miniaturized droplets inside microchannel|-0-|2017|-0-|Electrophoresis|-0-|38|-0-||-0-|1450|-0-|1457|-0-||-0-||-0-|
[33]	2|-0-|M. P. Borthakur, G. Biswas, and D. Bandyopadhyay|-0-|Formation of liquid drops at an orifice and dynamics of pinch-off in liquid jets|-0-|2017|-0-|Physical Review E|-0-|96|-0-||-0-|013115-1|-0-|013115-11|-0-||-0-||-0-|
[34, 270]	2|-0-|M. P. Borthakur, G. Biswas, and D. Bandyopadhyay|-0-|Dynamics of deformation and pinch-off of a migrating compound droplet in a tube|-0-|2018|-0-|Physical Review E|-0-|97|-0-||-0-|043112-1|-0-|043112-9|-0-||-0-||-0-|
[35, 269]	2|-0-|H. Deka, B. Ray, G. Biswas, and A. Dalal|-0-|Dynamics of tongue shaped cavity generated during the impact of high-speed microdrops|-0-|2018|-0-|Physics of Fluids|-0-|30|-0-||-0-|042103-1|-0-|042103-14|-0-||-0-||-0-|
[36]	2|-0-|H. Sarangi, K.S.R.K. Murthy and D. Chakraborty|-0-|Accurate measurement of mixed mode (I/II) stress intensity factors using strain gages|-0-|2017|-0-|ASTM: Journal of Testing and Evaluation|-0-|45|-0-|3|-0-|751|-0-|762|-0-||-0-||-0-|
[37]	2|-0-|Pranjol Paul, K.S.R.K. Murthy and D. Chakraborty|-0-|A strain gage technique for mode I notch stress intensity factor of sharp V-notched configurations|-0-|2018|-0-|Theoretical and Applied Fracture Mechanics|-0-|94|-0-||-0-|57|-0-|70|-0-||-0-||-0-|
[38]	2|-0-|D. Shankar, D.N. Basu, M. Pandey|-0-|Development and analysis of a novel scaling methodology for stability appraisal of supercritical flow channels|-0-|2017|-0-|Nuclear Engineering and Design|-0-|323|-0-||-0-|46|-0-|55|-0-||-0-||-0-|
[39]	2|-0-|K. K. Gajrani, M. Ravi Sankar, U. S. Dixit|-0-|Tribological performance of MoS2-filled microtextured cutting tools during dry sliding test|-0-|2018|-0-|ASME Journal of Tribology|-0-|140|-0-|2|-0-|021301-1|-0-|021301-11|-0-||-0-||-0-|
[40]	2|-0-|A. Singh, N. A. Manikandan, M. Ravi Sankar, K. Pakshirajan, L. Roy,|-0-|Experimental Investigation and Surface Morphology of Bio-Micromachining on copper|-0-|2108|-0-|Materials Today: Proceedings|-0-|5|-0-|2|-0-|4225|-0-|4234|-0-||-0-||-0-|
[41]	2|-0-|B. V. Ramanaiah, B. Manikanta, M. Ravi Sankar, M. Malhotra, K. K. Gajrani|-0-|Experimental study of Deflection and Surface Roughness in Thin Wall Machining of Aluminum Alloy|-0-|2108|-0-|Materials Today: Proceedings|-0-|5|-0-|2|-0-|3745|-0-|3754|-0-||-0-||-0-|
[42]	2|-0-|Sachin Singh, Deepu Kumar, M. Ravi Sankar|-0-|Experimental, Theoretical, and Simulation Comparative Study of Nano Surface Roughness Generated during Abrasive Flow Finishing (AFF) Process|-0-|2017|-0-|ASME Journal of Manufacturing Science and Engineering|-0-|139|-0-|6|-0-|061014-1|-0-|061014-12|-0-||-0-||-0-|
[43]	2|-0-|A. Gupta, A. Prasad, N. Mulchandani, M. Shah, M. Ravi Sankar, S. Kumar, V. Katiyar|-0-|Toughened Stereocomplex Polylactic Acid-Nano Hydroxyapatite Biocomposites with Improved Thermo-mechanical and Gas Barrier Properties: A Potential candidate for Biomedical and Engineering Applications|-0-|2017|-0-|American Chemical Society (ACS) Omega|-0-|2|-0-|7|-0-|4039|-0-|4052|-0-||-0-||-0-|
[44]	2|-0-|D. Sarkar, B. S. Reddy, S. Mandal, M. Ravi Sankar, B. Basu,|-0-|Uniaxial Compaction-Based Manufacturing Strategy and 3D Microstructural Evaluation of Near-Net-Shaped ZrO2-Toughened Al2O3Acetabular Socket|-0-|2017|-0-|Advanced Engineering Materials|-0-|18|-0-|9|-0-|1634|-0-|1644|-0-||-0-||-0-|
[45]	2|-0-|Arbind Prasad, M. Ravi Sankar, Vimal Katiyar|-0-|State of Art on Solvent Casting Particulate Leaching Method for Orthopedic Scaffolds Fabrication|-0-|2017|-0-|Materials Today: Proceedings|-0-|4|-0-|2A|-0-|898|-0-|907|-0-||-0-||-0-|
[46]	2|-0-|Arbind Prasad, Siddhart Mohan Bhasney, M. Ravi Sankar, Vimal Katiyar|-0-|Fish Scale Derived Hydroxyapatite reinforced Poly (Lactic acid) Polymeric Bio-films: Possibilities for Sealing/locking the Internal Fixation Devices|-0-|2017|-0-|Materials Today: Proceedings|-0-|4|-0-|2A|-0-|1340|-0-|1349|-0-||-0-||-0-|
[47]	2|-0-|Kishor Kumar Gajrani, M. Ravi Sankar|-0-|State of the art on micro to nano textured cutting tools|-0-|2017|-0-|Materials Today: Proceedings|-0-|4|-0-|2A|-0-|3776|-0-|3785|-0-||-0-||-0-|
[48]	2|-0-|Kishor Kumar Gajrani, M. Ravi Sankar|-0-|Past and current status of eco-friendly vegetable oil based metal cutting fluids|-0-|2017|-0-|Materials Today: Proceedings|-0-|4|-0-|2A|-0-|3786|-0-|3795|-0-||-0-||-0-|
[49]	2|-0-|K. K. Gajrani, D. Ram, M. Ravi Sankar|-0-|Biodegradation and hard machining performance comparison of eco-friendly cutting fluid and mineral oil using flood cooling and minimum quantity cutting fluid techniques|-0-|2017|-0-|Journal of Cleaner Production|-0-|165|-0-|C|-0-|1420|-0-|1435|-0-||-0-||-0-|
[50]	2|-0-|R. Ranjan Behera, P. M. Babu, K. Kumar Gajrani, M. Ravi Sankar|-0-|Fabrication of micro-features on 304 stainless steel (SS-304) using Nd:YAG laser beam|-0-|2017|-0-|International Journal of Additive and Subtractive Materials Manufacturing|-0-|1|-0-||-0-|338|-0-|359|-0-||-0-||-0-|
[51]	2|-0-|A. Das, A. Kumar, G. P. Bharti, R. R. Behera, M. Ravi Sankar, A. Khare, D. Pamu,|-0-|Effect of thickness on optical and microwave dielectric properties of Hydroxyapatite films deposited by RF magnetron sputtering|-0-|2018|-0-|Journal of Alloys and Compounds|-0-|739|-0-||-0-|729|-0-|736|-0-||-0-||-0-|
[52]	2|-0-|Kiran Naik B, Choudhary V, Muthukumar P, Somayaji, C|-0-|Performance Assessment of a Counter Flow Cooling Tower – Unique Approach|-0-|2017|-0-|,Energy Procedia|-0-|109|-0-||-0-|243|-0-|252|-0-||-0-||-0-|
[53]	2|-0-|Kiran Naik B, Muthukumar P|-0-|A Novel Approach for Performance Assessment of Mechanical Draft Wet Cooling Towers,|-0-|2017|-0-|Applied Thermal Engineering|-0-|121|-0-||-0-|14|-0-|26|-0-||-0-||-0-|
[54]	2|-0-|Hakeem Niyas, Sunku Prasad, P. Muthukumar|-0-|Performance investigation of a lab-scale latent heat storage prototype - Numerical results,|-0-|2017|-0-|Energy Conversion and Management|-0-|135|-0-||-0-|188|-0-|199|-0-||-0-||-0-|
[55]	2|-0-|Kiran Naik B, Muthukumar P|-0-|Empirical correlation based models for estimation of air cooled and water cooled condenser’s performance.|-0-|2017|-0-|Energy Procedia|-0-|109|-0-||-0-|293|-0-|305|-0-||-0-||-0-|
[56]	2|-0-|Lakshmia DVN, Apurba Layek, Muthukumar, P|-0-|Performance Analysis of Trapezoidal Corrugated Solar Air Heater with Sensible Heat Storage Material.|-0-|2017|-0-|Energy Procedia|-0-|109|-0-||-0-|463|-0-|470|-0-||-0-||-0-|
[57]	2|-0-|Muthukumar, P and Lakshmia DVN|-0-|Nucleation Enhancement Studies on Aqueous Salt Solutions.|-0-|2017|-0-|Energy Procedia|-0-|109|-0-||-0-|174|-0-|180|-0-||-0-||-0-|
[58]	2|-0-|Rabha DK, Muthukumar P, Somayaji C|-0-|Energy and exergy analyses of the solar drying processes of Ghost Chilli Pepper and Ginger.|-0-|2017|-0-|Renewable Energy|-0-|105|-0-||-0-|764|-0-|773|-0-||-0-||-0-|
[59]	2|-0-|Rabha, DK, Muthukumar P|-0-|Experimental Investigation of Thin Layer Drying Kinetics of Ghost Chill Pepper (Capsicum Chinense Jacq.) Dried in a Forced Convection Solar Tunnel Dryer.|-0-|2017|-0-|Renewable Energy|-0-|105|-0-||-0-|583|-0-|589|-0-||-0-||-0-|
[60]	2|-0-|Rabha DK, Muthukumar P, Somayaji C|-0-|Performance Studies on a Forced Convection Solar Dryer Integrated With a Paraffin Wax−Based Latent Heat Storage System.|-0-|2017|-0-|Solar Energy|-0-|149|-0-||-0-|214|-0-|226|-0-||-0-||-0-|
[61]	2|-0-|Hakeem Niyas,Chilaka RCR, Muthukumar P|-0-|Performance Investigation of a lab–scale latent heat storage prototype - Experimental results,|-0-|2017|-0-|Solar Energy|-0-|155|-0-||-0-|971|-0-|984|-0-||-0-||-0-|
[62]	2|-0-|Chilaka Ravi Chandra Rao, Hakeem Niyas, Muthukumar P|-0-|Performance Tests on Lab–scale Sensible Heat Storage Prototypes.|-0-|2018|-0-|Applied Thermal Engineering|-0-|129|-0-||-0-|953|-0-|967|-0-||-0-||-0-|
[63]	2|-0-|Mishra NK, Muthukumar P|-0-|Development and Testing of Energy Efficient and Environment Friendly Porous Radiant Burner Operating on Liquefied Petroleum Gas.|-0-|2018|-0-|Applied Thermal Engineering|-0-|129|-0-||-0-|482|-0-|489|-0-||-0-||-0-|
[64]	2|-0-|Lakshmia DVN, Muthukumar P, Apurba Layek, Nayak PK Energy Storage.Renewable Energy 120 (2018) 23-34.|-0-|Drying Kinetics and Quality Analysis of Black Turmeric (Curcuma Caesia) Drying in a Mixed Mode Forced Convection Solar Dryer Integrated with Thermal Energy storage|-0-|2018|-0-|Renewable Energy|-0-|120|-0-||-0-|23|-0-|34|-0-||-0-||-0-|
[65]	2|-0-|Hakeem Niyas, Chilaka RCR, Muthukumar P|-0-|Performance Investigation of a lab–scale latent heat storage prototype - Experimental results,|-0-|2017|-0-|Solar Energy|-0-|155|-0-||-0-|971|-0-|984|-0-||-0-||-0-|
[66]	2|-0-|Mondal Arpan Kumar, Biswas Pankaj and Bag Swarup|-0-|Prediction of weld induced residual stress and angular distortion of single sided and double sided fillet joint by SAW process|-0-|2017|-0-|International Journal of Steel Structure|-0-|17|-0-|1|-0-|1|-0-|10|-0-||-0-||-0-|
[67]	2|-0-|Arun K Kadian|-0-|Effect of tool pin profile on the material flow characteristics of AA6061|-0-|2017|-0-|Journal of Manufacturing Processes|-0-|26|-0-||-0-|382|-0-|392|-0-||-0-||-0-|
[68]	2|-0-|H. Gaikwad, P. K. Mondal|-0-|Slip driven electroosmotic transport through porous media|-0-|2017|-0-|Electrophoresis|-0-|38|-0-|5|-0-|596|-0-|606|-0-||-0-||-0-|
[69]	2|-0-|P. Kaushik, P. K. Mondal, S. Chakraborty|-0-|Rotational electrohydrodynamics of a non‑Newtonian fluid under electrical double‑layer phenomenon: the role of lateral confinement|-0-|2017|-0-|Microfluidics and Nanofluidics|-0-|21|-0-|7|-0-|122-1|-0-|122-16|-0-||-0-||-0-|
[70]	2|-0-|R. Sarma, H. Gaikwad, P. K. Mondal|-0-|Effect of Conjugate Heat Transfer on Entropy Generation in Slip Driven Microflow of Power-Law fluids|-0-|2017|-0-|Nanoscale and Microscale Thermophysical Engineering|-0-|21|-0-|12-31|-0-|26|-0-|44|-0-||-0-||-0-|
[71]	2|-0-|H. Gaikwad, P. K. Mondal, S. Wongwises|-0-|Non-linear drag induced entropy generation analysis in a microporous channel: The effect of conjugate heat transfer|-0-|2017|-0-|International Journal of Heat Mass Transfer|-0-|108|-0-||-0-|2217|-0-|2228|-0-||-0-||-0-|
[72]	2|-0-|A. Mukherjee, S. C. Mishra, P. K. Mondal|-0-|Numerical analysis of combined mode dual-phase-lag heat conduction and radiation in an absorbing, emitting and scattering cylindrical medium|-0-|2017|-0-|Numerical Heat Transfer: Part-A|-0-|71|-0-||-0-|769|-0-|788|-0-||-0-||-0-|
[73]	2|-0-|Srinivas R. Gorthi, P. K. Mondal, G. Biswas|-0-|Magnetic-field-driven alteration in capillary filling dynamics in a narrow fluidic channel|-0-|2017|-0-|Physical Review E|-0-|96|-0-||-0-|013113-1|-0-|13113-14|-0-||-0-||-0-|
[74]	2|-0-|Pranab K. Mondal, Somchai Wongwises|-0-|Assesment of Thermodynamic Irreversibility in a Micro-Scale Viscous Dissipative Circular Couette Flow|-0-|2018|-0-|Entropy|-0-|20|-0-|1|-0-|50|-0-||-0-||-0-||-0-|
[75]	2|-0-|Arnab Lahiri, Pranab K. Mondal|-0-|Evaluation of temperature history of a spherical nanosystem irradiated with various short-pulse laser sources|-0-|2018|-0-|Physical Review E|-0-|97|-0-|4|-0-|43302|-0-||-0-||-0-||-0-|
[76]	2|-0-|Rajkumar Sarma, Pranab K. Mondal|-0-|Marangoni instability in a thin film heated from below: Effect of nonmonotonic dependence of surface tension on temperature|-0-|2018|-0-|Physical Review E|-0-|97|-0-|4|-0-|43105|-0-||-0-||-0-||-0-|
[77]	2|-0-|Rajkumar Sarma, Pranab K. Mondal|-0-|Entropy Generation Minimization in a Pressure-Driven Microflow of Viscoelastic Fluid With Slippage at the Wall: Effect of Conjugate Heat Transfer|-0-|2018|-0-|ASME Journal of Heat Transfer|-0-|140|-0-|5|-0-|052402-1|-0-|052402-11|-0-||-0-||-0-|
[78]	2|-0-|Poonam Kumari, Agyapal Singh, R.K.N.D. Rajapakse, Santosh Kapuria|-0-|Three-dimensional static analysis of Levy-type functionally graded plate with in-plane stiffness variation|-0-|2017|-0-|Composite Structures|-0-|168|-0-||-0-|780|-0-|791|-0-||-0-||-0-|
[79]	2|-0-|Poonam Kumari, S. Behera|-0-|Three-dimensional free vibration analysis of levy-type laminated plates using multi-term extended Kantorovich method|-0-|2017|-0-|Composites Part B: Engineering|-0-|116|-0-||-0-|224|-0-|238|-0-||-0-||-0-|
[80]	2|-0-|Poonam Kumari, A. Shakya|-0-|Two-Dimensional Solution of Piezoelectric Plate Subjected to Arbitrary Boundary Conditions using Extended Kantorovich Method|-0-|2017|-0-|Procedia Engineering|-0-|173|-0-||-0-|1523|-0-|1530|-0-||-0-||-0-|
[81]	2|-0-|Arvind K Agrawal, R. Ganesh Narayanan, Satish V Kailas|-0-|End forming behaviour of friction stir processed Al6063-T6 tubes at different tool rotational speeds|-0-|2017|-0-|Journal of Strain Analysis for Engineering Design|-0-|52|-0-|7|-0-|434|-0-|449|-0-||-0-||-0-|
[82]	2|-0-|Arvind K Agrawal|-0-|Joining of a tube to a sheet through end curling|-0-|2017|-0-|Journal of Materials Processing Technology|-0-|246|-0-||-0-|291|-0-|304|-0-||-0-||-0-|
[83]	2|-0-|Ishwar Kapoor, R. Ganesh Narayanan, Scott Taylor, Vit Janik, Richard Dashwood|-0-|Predicting the warm forming behavior of WE43 and AA5086 alloys|-0-|2017|-0-|Proceedia Engineering|-0-|173|-0-||-0-|897|-0-|904|-0-||-0-||-0-|
[84]	2|-0-|R. Vignesh Babu, S. Kanagaraj|-0-|Thermal, electrical and mechanical characterization of microwave sintered Copper/carbon nanotubes (CNT) composites against sintering duration, CNT diameter and its concentration.|-0-|2018|-0-|Journal of Materials Processing Tech|-0-|258|-0-||-0-|296|-0-|309|-0-||-0-||-0-|
[85]	2|-0-|A Saikia, SM Hazarika|-0-|cBDI: Towards an Architecture for Human–Machine Collaboration|-0-|2017|-0-|International Journal of Social Robotics|-0-|9|-0-|2|-0-|211|-0-|230|-0-||-0-||-0-|
[86]	2|-0-|A Bhowmick, SM Hazarika|-0-|An insight into assistive technology for the visually impaired and blind people: state-of-the-art and future trends|-0-|2017|-0-|Journal on Multimodal User Interfaces|-0-|11|-0-|2|-0-|149|-0-|172|-0-||-0-||-0-|
[87]	2|-0-|Shobhanjana Kalita, Arindam Karmakar, Shyamanta M Hazarika|-0-|Efficient extraction of spatial relations for extended objects vis-à-vis human activity recognition in video|-0-|2018|-0-|Applied Intelligence|-0-|48|-0-|1|-0-|204|-0-|219|-0-||-0-||-0-|
[88]	2|-0-|Sumant Pushp, Adity Saikia, Arif Khan and Shyamanta Hazarika|-0-|A Cognitively Enhanced Collaborative Control Architecture for an Intelligent Wheelchair: Formalization, Implementation, and Evaluation|-0-|2017|-0-|Cognitive Systems Research|-0-|49|-0-||-0-|114|-0-|127|-0-||-0-||-0-|
[89, 393]	2|-0-|Prakash Kumar Sahu and Sukhomay Pal|-0-|Effect of FSW Parameters on Microstructure and Mechanical Properties of AM20 welds|-0-|2018|-0-|Journal of Materials and Manufacturing Processes|-0-|33|-0-|3|-0-|288|-0-|298|-0-||-0-||-0-|
[90]	2|-0-|D. K. Yaduwanshi, S. Bag and Sukhomay Pal|-0-|On the effect of tool offset in hybrid FSW of copper and aluminium alloy|-0-|2018|-0-|Journal of Materials and Manufacturing Processes|-0-|33|-0-|3|-0-|277|-0-|278|-0-||-0-||-0-|
[91]	2|-0-|Prakash Kumar Sahu, Sukhomay Pal and Surjya K. Pal|-0-|Al/Cu Dissimilar FSW with Ni, Ti and Zn Foil as Interlayer for Flow Control, Enhancing Mechanical and Metallurgical Properties|-0-|2017|-0-|Metallurgical and Materials Transactions A|-0-|48|-0-|7|-0-|3300|-0-|3317|-0-||-0-||-0-|
[92]	2|-0-|Nizar Faisal Alkayem, Biswajit Parida and Sukhomay Pal|-0-|Optimization of friction stir welding process parameters using soft computing techniques, Soft Computing|-0-|2017|-0-|Soft Computing|-0-|21|-0-|23|-0-|7083|-0-|7098|-0-||-0-||-0-|
[93]	2|-0-|Bipul Das, Sukhomay Pal and Swarup Bag|-0-|Torque based defect detection and weld quality modelling in friction stir welding process|-0-|2017|-0-|Journal of Manufacturing Processes|-0-|27|-0-||-0-|8|-0-|17|-0-||-0-||-0-|
[94]	2|-0-|Prakash Kumar Sahu and Sukhomay Pal|-0-|Mechanical Properties of Dissimilar Thickness Aluminium Alloy weld by Single/Double Pass FSW|-0-|2017|-0-|Journal of Materials Processing Technology|-0-|243|-0-||-0-|442|-0-|455|-0-||-0-||-0-|
[95]	2|-0-|Prakash Kumar Sahu and Sukhomay Pal|-0-|Influence of Metallic Foil Alloying by FSW Process on Mechanical Properties and Metallurgical Characterization of AM20 Mg Alloy|-0-|2017|-0-|Materials Science and Engineering: A|-0-|684|-0-||-0-|442|-0-|445|-0-||-0-||-0-|
[96]	2|-0-|Bipul Das, Sukhomay Pal and Swarup Bag|-0-|Design and Development of force and torque measurement setup for real time monitoring of friction stir welding process|-0-|2017|-0-|Measurement|-0-|103|-0-||-0-|186|-0-|198|-0-||-0-||-0-|
[97]	2|-0-|B. Das, S. Pal and S. Bag|-0-|Weld quality prediction in friction stir welding using wavelet analysis|-0-|2017|-0-|International Journal of Advanced Manufacturing Technology|-0-|89|-0-|1|-0-|711|-0-|725|-0-||-0-||-0-|
[98]	2|-0-|M. Baruah and S. Bag|-0-|Characteristicdifference of thermo-mechanical behavior in plasma microwelding of steels|-0-|2017|-0-|Welding in the World|-0-|61|-0-|4|-0-|857|-0-|871|-0-||-0-||-0-|
[99]	2|-0-|B. Das, S. Bag and S. Pal|-0-|Probing weld quality monitoring in friction stir welding through characterization of signals by fractal theory|-0-|2017|-0-|Journal of Mechanical Science and Technology|-0-|31|-0-|5|-0-|2459|-0-|2465|-0-||-0-||-0-|
[100]	2|-0-|M. Baruah, S. Bag and S Kumar|-0-|Probing phase lag effect in ultra-short pulse laser heating of nano-film|-0-|2017|-0-|Manufacturing Letters|-0-|13|-0-||-0-|6|-0-|10|-0-||-0-||-0-|
[101]	2|-0-|M. Baruah and S. Bag|-0-|Influence of pulsation in thermo-mechanical analysis on laser microwelding of Ti6Al4V alloy|-0-|2017|-0-|Optics & Laser Technology|-0-|90|-0-||-0-|40|-0-|51|-0-||-0-||-0-|
[102]	2|-0-|R. Kumar and S. D. Kore|-0-|Electromagnetic Crimping in Tube-to-Cylinder Configuration: Influence of the Base Profiles on the Joint Quality|-0-|2017|-0-|Journal of Testing and Evaluation|-0-|46|-0-|3|-0-|1|-0-|14|-0-||-0-||-0-|
[103]	2|-0-|Ashish Kumar Rajak, Sachin D Kore|-0-|Experimental investigation of aluminium–copper wire crimping with electromagnetic process: Its advantages over conventional process|-0-|2017|-0-|Journal of Manufacturing Processes|-0-|26|-0-|-|-0-|57|-0-|66|-0-||-0-||-0-|
[104]	2|-0-|Chandrahas Patel, Pravin Ghatule, Sachin D Kore|-0-|Finite element analysis of effect of process parameters on electromagnetic free expansion of aluminium tube|-0-|2017|-0-|International Journal of Materials and Product Technology|-0-|54|-0-||-0-|165|-0-|178|-0-||-0-||-0-|
[105]	2|-0-|P. Kishore Kumar, M. Charan, and S. Kanagaraj.|-0-|Trends and challenges in lower limb prostheses|-0-|2017|-0-|IEEE potentials|-0-|36|-0-|1|-0-|19|-0-|23|-0-||-0-||-0-|
[106]	2|-0-|A. Kumar, S. Panda|-0-|Optimal Damping in Circular Cylindrical Sandwich Shells With a Three-Layered Viscoelastic Composite Core|-0-|2017|-0-|ASME Journal of Vibration and Acoustics|-0-|139|-0-|6|-0-|061003-1|-0-|061003-12|-0-||-0-||-0-|
[107]	2|-0-|S. S. Gautam and P. M. Dixit|-0-|Simulation of Large Deformation Elasto-plastic Impact Problems Using Two Different Objective Stress Measures|-0-|2017|-0-|Procedia Engineering|-0-|172|-0-||-0-|432|-0-|439|-0-||-0-||-0-|
[108]	2|-0-|Achinta Sarkar and Ujjwal K. Saha|-0-|Impact of intake charge preheating on a biogas run dual fuel diesel engine using ternary blends of diesel-biodiesel-ethanol|-0-|2018|-0-|ASCE Journal of Energy Engineering|-0-|144|-0-|3|-0-|04018031-1|-0-|04018031-13|-0-||-0-||-0-|
[109]	2|-0-|Achinta Sarkar and Ujjwal K. Saha|-0-|Effect of intake charge preheating and equivalence ratio in a dual fuel diesel engine run on biogas and ethanol-blended diesel|-0-|2018|-0-|ASME Journal of Energy Resources Technology|-0-|140|-0-|4|-0-|041802-01|-0-|041802-13|-0-||-0-||-0-|
[110]	2|-0-|Nur Alom and Ujjwal K. Saha|-0-|Four decades of research into the augmentation techniques of Savonius wind turbine rotor|-0-|2018|-0-|ASME Journal of Energy Resources Technology|-0-|140|-0-|5|-0-|050801-1|-0-|050801-14|-0-||-0-||-0-|
[111]	2|-0-|Nur Alom and Ujjwal K. Saha|-0-|Performance evaluation of vent-augmented elliptical-bladed Savonius rotors by numerical simulation and wind tunnel experiments|-0-|2018|-0-|Energy|-0-|152|-0-||-0-|277|-0-|290|-0-||-0-||-0-|
[112]	2|-0-|Ranjan Das, Sukanta Roy and Ujjwal K. Saha|-0-|An inverse method for optimization of geometric parameters of a Savonius-style wind turbine|-0-|2018|-0-|Energy Conversion and Management|-0-|155|-0-||-0-|116|-0-|127|-0-||-0-||-0-|
[113]	2|-0-|Parag K. Talukdar, A. Sardar, Vinayak Kulkarni, Ujjwal K. Saha|-0-|Parametric analysis of model Savonius hydrokinetic turbines through experimental and computational investigations|-0-|2018|-0-|Energy Conversion and Management|-0-|158|-0-||-0-|36|-0-|49|-0-||-0-||-0-|
[114]	2|-0-|Parag K. Talukdar, Vinayak Kulkarni, Ujjwal K. Saha|-0-|Field-testing of model helical-bladed hydrokinetic turbines for small-scale power generation|-0-|2018|-0-|Renewable Energy|-0-|127|-0-||-0-|158|-0-|167|-0-||-0-||-0-|
[115]	2|-0-|P.P. Dutta, K. Kalita, U.S. Dixit and H. Liao|-0-|Magnetic-force-assisted straightening of bent mild steel strip by laser irradiation|-0-|2017|-0-|Lasers in Manufacturing and Materials Processing|-0-|4|-0-|4|-0-|206|-0-|226|-0-||-0-||-0-|
[116]	2|-0-|Sangeeta Das, S.S. Gautam, C.R. Gautam, Abhishek Madheshiya and U.S. Dixit|-0-|Parametric optimization of dry sliding wear and friction of germanium doped lead calcium titanate borosilicate glass ceramic|-0-|2018|-0-|Ceramics International|-0-|44|-0-|6|-0-|6541|-0-|6550|-0-||-0-||-0-|
[117]	2|-0-|W.G. Jiru, M. Ravi Sankar and U.S. Dixit|-0-|Investigation of microstructure and microhardness in laser surface alloyed aluminum with TiO2 and SiC powders|-0-|2017|-0-|Materials Today: Proceedings|-0-|4|-0-|2A|-0-|717|-0-|724|-0-||-0-||-0-|
[118]	2|-0-|U.S. Dixit, Vinod Yadav, Varun Sharma, Pulak M. Pandey, Anish Roy and Vadim Silberschmidt|-0-|Estimation of cutting forces in conventional and ultrasonic-vibration assisted turning using inverse modelling|-0-|2017|-0-|International Journal of Additive and Subtractive Materials Manufacturing|-0-|1|-0-||-0-|265|-0-|289|-0-||-0-||-0-|
[119]	2|-0-|Kishor Kumar Gajrani, Dhanna Ram, Ravi Sankar Mamilla, Uday Shanker Dixit, P.S. Suvin and Satish Vasu Kailas|-0-|Machining of hardened AISI H-13 steel using minimum quantity eco-friendly cutting fluid|-0-|2017|-0-|International Journal of Additive and Subtractive Materials Manufacturing|-0-|1|-0-||-0-|240|-0-|256|-0-||-0-||-0-|
[120]	2|-0-|R. Kalidasan, S. Senthilvelan, and U. S. Dixit|-0-|An experimental study of surface roughness in double tool turning process|-0-|2017|-0-|International Journal of Additive and Subtractive Materials Manufacturing|-0-|1|-0-||-0-|310|-0-|327|-0-||-0-||-0-|
